PC1,PC2,Cluster_ID,Cluster_Nombre,Recency,Frequency,Monetary,ID_Cliente
-0.28847069859070296,0.5698134129276017,2,Habitual Moderado,9,44,172311.0,84
-0.5840742653480915,-2.404196089261291,2,Habitual Moderado,0,6,77487.0,85
-0.8605817437032908,-0.15992508244471035,2,Habitual Moderado,3,14,54185.0,86
-0.5844503047080034,-0.32974820743727534,2,Habitual Moderado,6,16,124429.0,87
-0.367030219914622,-1.0666460749348265,2,Habitual Moderado,80,19,182253.0,88
-2.750235515082882,1.1046004824638003,5,Ocasional Inactivo (Bebidas),267,1,5322.0,89
6.057161155307671,2.4578904571841655,3,VIP Premium Activo,3,583,4390281.0,90
-3.6073410790365426,2.5497049968106893,7,Ocasional Inactivo (Despensa),358,1,2053.0,91
-0.6976417903147216,-0.6461732363564429,2,Habitual Moderado,26,11,67581.0,92
-0.6895265770482859,-0.24087596210158851,2,Habitual Moderado,70,14,125307.0,93
0.7865698273862302,-0.9702506234006701,2,Habitual Moderado,1,62,509983.0,94
-0.5819898329455299,-1.235300348296047,2,Habitual Moderado,1,8,36427.0,95
-1.1049885773912735,-0.45065759405699707,2,Habitual Moderado,26,6,40867.0,96
-2.6545540338832914,0.864124570977685,7,Ocasional Inactivo (Despensa),288,1,12920.0,97
-0.13787216879054112,-1.0632644655205983,2,Habitual Moderado,3,19,168049.0,98
2.890931247103057,0.9568080913027905,8,VIP Moderado,0,274,1850507.0,99
2.4650510422097454,0.42174320312770275,8,VIP Moderado,0,227,1594627.0,100
-0.3695713433816748,-0.7636345262714311,2,Habitual Moderado,16,19,130641.0,101
0.33544057677058187,0.08677743573098678,2,Habitual Moderado,9,60,364773.0,102
-0.6433411548981577,-0.5393301294815289,2,Habitual Moderado,1,18,115195.0,103
-0.1448882835045526,-0.980910156652237,2,Habitual Moderado,10,30,231767.0,104
0.3733245723591592,-0.8977712410171428,2,Habitual Moderado,10,39,276175.0,105
1.0632138510419247,0.47504537916853534,8,VIP Moderado,6,121,677624.0,106
0.033286451700212605,-0.7088612187244832,2,Habitual Moderado,8,40,252887.0,107
-0.22468766287433298,-1.448028603265224,2,Habitual Moderado,83,18,174252.0,108
-0.6042297984483554,-0.3160812232520354,2,Habitual Moderado,36,15,118554.0,109
-0.28315548275157004,-1.0627556976491803,2,Habitual Moderado,45,18,96292.0,110
-0.5778288915400713,-1.017766607233992,2,Habitual Moderado,2,13,133961.0,111
-0.8947124586073159,0.3116762164593968,2,Habitual Moderado,83,21,120412.0,112
-0.837285701497317,-0.02012988059469945,2,Habitual Moderado,10,8,84282.0,113
1.6717788976405357,-0.09072452099043486,8,VIP Moderado,0,133,1108576.0,114
0.12245006559628593,0.2584344714132291,2,Habitual Moderado,12,53,286564.0,115
-0.8428393739774577,-1.042427663197664,2,Habitual Moderado,1,6,46330.0,116
2.45586318815505,0.8281921873167196,8,VIP Moderado,5,232,1663914.0,117
0.14823498864602797,-0.6539119538906972,2,Habitual Moderado,7,42,246012.0,118
0.5213673463210259,-0.8742516564990449,2,Habitual Moderado,3,49,396600.0,119
1.8207809719467156,0.0822846826672577,8,VIP Moderado,0,153,1165049.0,120
0.8355225707492511,-0.02571459689951081,2,Habitual Moderado,1,103,477537.0,121
2.31942544901221,0.6417352968839359,8,VIP Moderado,3,248,1414637.0,122
-2.869996658562958,1.5935232255809826,4,Ocasional Inactivo (Lácteos),531,1,12944.0,123
2.6430878956002957,0.7703734869989031,8,VIP Moderado,3,264,1611532.0,124
-1.0208214937916331,-0.45388077297342616,2,Habitual Moderado,14,4,33429.0,125
-2.3193906293093765,-0.9508407776358877,0,Ocasional Inactivo (Snacks),29,1,5436.0,126
0.36135034438115377,-0.11239396646711927,2,Habitual Moderado,10,59,493452.0,127
-0.04801606685136422,-1.1002665655398796,2,Habitual Moderado,0,16,143025.0,128
-1.3041425352025264,-0.14831985580692866,2,Habitual Moderado,10,8,38661.0,129
-1.05904616647338,-2.6376240137937392,0,Ocasional Inactivo (Snacks),24,2,10781.0,130
-2.9046376940180396,-0.2007777050088231,7,Ocasional Inactivo (Despensa),632,1,27347.0,131
-1.1055695400328602,-0.5297822341249571,2,Habitual Moderado,29,4,36841.0,132
-0.8785850117426394,-1.7542592865580886,0,Ocasional Inactivo (Snacks),3,5,41762.0,133
-0.3166019411610373,-0.37774780622259946,2,Habitual Moderado,4,24,189345.0,134
-0.7073540169906417,-0.8840731389729354,2,Habitual Moderado,17,7,39519.0,135
-0.9664554526551346,-0.19531060218546625,2,Habitual Moderado,12,9,40634.0,136
1.5352175961074186,0.7091106942741268,8,VIP Moderado,1,191,894998.0,137
0.275949047639974,-0.1867112939806375,2,Habitual Moderado,6,51,367752.0,138
-0.1672363694493346,-1.8509674877040745,2,Habitual Moderado,11,14,84279.0,139
-1.208514096733237,0.5966472399708888,2,Habitual Moderado,13,6,28474.0,140
-3.3174288512678434,4.909406179300663,4,Ocasional Inactivo (Lácteos),112,1,1723.0,141
-0.6878799190718551,-0.0474992685740378,2,Habitual Moderado,24,20,124969.0,142
0.4110206737413071,-0.43994896789251786,2,Habitual Moderado,4,53,358242.0,143
-2.2261267208600413,-0.7051321769900503,7,Ocasional Inactivo (Despensa),264,1,5333.0,144
0.10192378594156981,-0.4187269062268019,2,Habitual Moderado,6,43,261248.0,145
-0.7356459100879553,-1.54870400468078,2,Habitual Moderado,13,5,39096.0,146
-0.21536364331675695,-1.3619415258329668,2,Habitual Moderado,13,17,176833.0,147
0.4416471612288414,-0.20277400358025152,2,Habitual Moderado,0,65,390642.0,148
1.1074073760402439,-0.03113982643971228,8,VIP Moderado,0,105,831732.0,149
0.1801237439739309,-0.2738739246207053,2,Habitual Moderado,4,48,296598.0,150
-2.2552446697009585,-0.9415355215069467,7,Ocasional Inactivo (Despensa),487,1,13007.0,151
2.7289324602610416,0.5179951811802499,8,VIP Moderado,0,243,1754602.0,152
-0.45471571133236166,-1.8825277464803085,2,Habitual Moderado,13,9,63812.0,153
6.305910634151275,2.8980095924644838,3,VIP Premium Activo,0,640,4602363.0,154
-0.7806818056433086,-1.5354536148228035,2,Habitual Moderado,15,11,83082.0,155
-0.0642191357748286,-0.2779307093117272,2,Habitual Moderado,3,41,238099.0,156
-0.6660852904050619,0.07804017828954349,2,Habitual Moderado,11,21,98241.0,157
-0.34750800464605924,-0.4655134440190977,2,Habitual Moderado,6,26,162523.0,158
-0.8317663466859873,-1.8472380140878892,0,Ocasional Inactivo (Snacks),13,3,45865.0,159
0.27485263094993334,-1.1103238340367079,2,Habitual Moderado,2,42,392955.0,160
-1.1974314733630647,1.2341641240334391,2,Habitual Moderado,17,15,109211.0,161
-1.3376746054564261,-0.21107143616228266,2,Habitual Moderado,27,4,13778.0,162
0.07725903038843872,-0.4483938240828471,2,Habitual Moderado,29,46,277376.0,163
0.19446707452698156,-0.1409463337169022,2,Habitual Moderado,5,52,378843.0,164
2.23927386961089,0.7037511400301737,8,VIP Moderado,1,246,1419470.0,165
-0.4399874095156755,-2.1610145058470933,2,Habitual Moderado,0,9,90668.0,166
2.7768487713678,0.558988535512882,8,VIP Moderado,0,263,1769881.0,167
-4.682404715537235,6.268416305277409,4,Ocasional Inactivo (Lácteos),667,1,1723.0,168
0.6919271696046242,-0.867967916356684,2,Habitual Moderado,2,63,531938.0,169
-3.0369185760168196,1.8277140760241994,7,Ocasional Inactivo (Despensa),520,1,13062.0,170
-0.33936485011879824,-1.3458245934454538,2,Habitual Moderado,21,11,115211.0,171
-0.7762972211002507,0.48165214049132155,2,Habitual Moderado,34,18,97210.0,172
-0.15167389648221422,-0.8001065814740477,2,Habitual Moderado,1,22,145091.0,173
-2.5764232654169654,2.145023540771075,4,Ocasional Inactivo (Lácteos),145,1,5482.0,174
-1.589289100874954,-0.4638138921338641,1,Ocasional Inactivo (Limpieza),12,2,6221.0,175
-0.368518885672111,-0.9039456299752657,2,Habitual Moderado,6,18,88134.0,176
-0.13136419624174317,-0.9770001349666284,2,Habitual Moderado,5,23,167255.0,177
0.022456364940616046,-0.638618299694422,2,Habitual Moderado,8,33,281623.0,178
-0.46923052633973183,-0.15231309973663207,2,Habitual Moderado,12,20,87975.0,179
-0.5872489132805466,-0.038124918807463146,2,Habitual Moderado,10,17,117896.0,180
-2.496778027930715,3.2655236183074003,4,Ocasional Inactivo (Lácteos),9,2,6534.0,181
2.084976069149369,0.35843416086994045,8,VIP Moderado,0,223,1300826.0,182
0.2421222757991311,-0.5465513753754362,2,Habitual Moderado,0,53,327444.0,183
3.845934549039247,1.3822769089972324,3,VIP Premium Activo,1,417,2176614.0,184
-1.5699397162695043,-1.3706868959810667,0,Ocasional Inactivo (Snacks),4,1,1665.0,185
0.65868874238677,-0.3767313000601841,2,Habitual Moderado,17,61,554727.0,186
-1.2810185335399393,-0.07628549299762226,2,Habitual Moderado,17,3,16110.0,187
2.5586095582184694,0.6094069732536901,8,VIP Moderado,6,212,1670620.0,188
-3.3798349395394967,0.5204100830473193,5,Ocasional Inactivo (Bebidas),561,1,5470.0,189
0.5781413917838489,-0.6053240773740054,2,Habitual Moderado,16,65,508675.0,190
-4.601243988472568,6.1876102977869,4,Ocasional Inactivo (Lácteos),634,1,1723.0,191
0.6099037785396,-0.527988716220146,2,Habitual Moderado,0,59,451840.0,192
-1.5791435089778327,0.4884152629266304,5,Ocasional Inactivo (Bebidas),58,6,29590.0,193
0.31172184974592143,-0.9567032672473013,2,Habitual Moderado,4,42,280452.0,194
-1.5715079475458025,-2.0495669452569163,6,Ocasional Inactivo (Alcohol),13,1,5250.0,195
-0.9871729745908623,0.391834970095017,2,Habitual Moderado,6,10,46733.0,196
1.683038064978401,0.08128421602356417,8,VIP Moderado,4,135,1113184.0,197
-0.8585659699609837,0.3103570672547831,2,Habitual Moderado,1,19,91409.0,198
-1.17191348508296,-1.334994534767626,6,Ocasional Inactivo (Alcohol),13,7,41495.0,199
0.3340465703618835,-0.24483128811068433,2,Habitual Moderado,4,50,313305.0,200
-2.3683063171108474,-1.9383343899727115,6,Ocasional Inactivo (Alcohol),53,1,2041.0,201
0.24368003987485828,0.18842251710810495,2,Habitual Moderado,6,51,415191.0,202
-3.6420490885737644,1.524420891394813,7,Ocasional Inactivo (Despensa),526,1,13046.0,203
0.7796031097936468,-0.3921077962663882,2,Habitual Moderado,1,91,607024.0,204
3.1064055502071737,1.2118846316300445,8,VIP Moderado,2,312,2112674.0,205
0.6986183501128056,-0.32520351004004733,2,Habitual Moderado,1,66,558676.0,206
-0.4014085215817839,-1.1486661495849473,2,Habitual Moderado,5,14,91305.0,207
-1.152454049193423,-0.3271011912440545,2,Habitual Moderado,17,4,21425.0,208
1.9434832912766729,0.5538473101377611,8,VIP Moderado,0,196,1359286.0,209
0.03286231310685027,-0.6742734966872408,2,Habitual Moderado,6,29,209312.0,210
-2.2274139699337145,2.2129593020658582,7,Ocasional Inactivo (Despensa),25,3,4771.0,211
-2.217280209828264,2.327780851659214,2,Habitual Moderado,12,2,3617.0,212
1.6943934329723955,-0.47024702412006486,8,VIP Moderado,1,131,1104140.0,213
1.08549272368711,0.24258229029852874,8,VIP Moderado,6,125,702514.0,214
-2.7942008634707256,0.9430250918385963,5,Ocasional Inactivo (Bebidas),442,1,13146.0,215
-2.3846238417166,-0.7802461800268096,6,Ocasional Inactivo (Alcohol),238,1,5385.0,216
1.9955561058957298,0.571184756037777,8,VIP Moderado,6,193,1262446.0,217
-1.828606769013128,0.9139553764585678,5,Ocasional Inactivo (Bebidas),2,4,22129.0,218
1.931945379711632,0.2761492722019497,8,VIP Moderado,16,179,1347866.0,219
1.9883110536218878,0.7450400835595207,8,VIP Moderado,3,220,1232685.0,220
0.9244865075420958,0.1203437434823641,8,VIP Moderado,1,130,641032.0,221
0.388454502664511,-0.37955410090742503,2,Habitual Moderado,21,61,373677.0,222
1.6900801614431122,0.4326609814577163,8,VIP Moderado,2,167,1022513.0,223
-0.13447917978674506,-0.7866722232939495,2,Habitual Moderado,2,28,152508.0,224
0.3512740200524118,-1.1485061356188466,2,Habitual Moderado,0,33,213413.0,225
-0.18049307184158916,-0.5094359497389902,2,Habitual Moderado,2,31,163130.0,226
2.6049757221115737,0.8306486108057748,8,VIP Moderado,2,250,1813602.0,227
-1.0293374253479248,-0.9400991407585695,2,Habitual Moderado,4,4,21027.0,228
0.7816171251972799,0.33665284073672397,2,Habitual Moderado,6,96,531200.0,229
6.4083287605149595,2.9308422109861247,3,VIP Premium Activo,1,660,4585588.0,230
1.835011907008761,0.0027990241727550128,8,VIP Moderado,6,144,1331687.0,231
0.13022137802010184,-0.6234102260261382,2,Habitual Moderado,12,53,213413.0,232
-0.661565025792726,-0.7817218999757718,2,Habitual Moderado,2,9,94865.0,233
-0.8760525896043867,0.20606173794852703,2,Habitual Moderado,13,19,79215.0,234
-0.3660354605064016,-0.9017310298601154,2,Habitual Moderado,49,16,145823.0,235
4.522909376727745,1.7379893586128075,3,VIP Premium Activo,1,438,3077275.0,236
0.37092777382961356,-0.6569686540413741,2,Habitual Moderado,16,63,390915.0,237
0.8967959363910158,-0.0675122993828031,2,Habitual Moderado,0,87,707619.0,238
1.821671877212616,0.2721314662919253,8,VIP Moderado,3,178,1216653.0,239
-0.8453342761140558,-0.7851521929694009,2,Habitual Moderado,55,6,63049.0,240
0.8813866652810438,-0.5118870052764322,2,Habitual Moderado,13,64,588508.0,241
-2.7344296248251894,1.6803121397592216,7,Ocasional Inactivo (Despensa),3,1,1745.0,242
-0.4615317242859211,-1.2965123637802305,2,Habitual Moderado,18,15,115007.0,243
-2.069214736673782,0.7695140593815748,1,Ocasional Inactivo (Limpieza),165,1,13116.0,244
1.962630497803471,0.6768619309428375,8,VIP Moderado,2,202,1268706.0,245
-0.6070142916489372,-0.43708095246536544,2,Habitual Moderado,41,14,109759.0,246
0.41467704222207263,-0.5995567869705116,2,Habitual Moderado,6,56,332508.0,247
-0.4507395358098029,-0.43246453005716273,2,Habitual Moderado,44,21,144187.0,248
0.28165525213719395,-0.5302865128113546,2,Habitual Moderado,0,54,277782.0,249
0.4335093207165474,-0.4785166028559739,2,Habitual Moderado,0,58,344087.0,250
-1.5345861802877194,1.424637787433842,2,Habitual Moderado,47,7,28200.0,251
-0.531567002765417,-0.9964334316417613,2,Habitual Moderado,20,16,101165.0,252
1.159126544853826,-0.2585247815515119,8,VIP Moderado,0,96,811749.0,253
-2.7820986405368755,3.2467558070837286,4,Ocasional Inactivo (Lácteos),14,1,5353.0,254
0.568642095040667,-0.6201544779464565,2,Habitual Moderado,4,55,500851.0,255
0.3899639180029668,-0.838669082302588,2,Habitual Moderado,29,51,367387.0,256
-0.4147571788436697,-0.3827370912510477,2,Habitual Moderado,3,22,103426.0,257
2.17626538353331,0.21336865087908455,8,VIP Moderado,1,195,1507037.0,258
-2.4201520717801035,1.429738748984524,4,Ocasional Inactivo (Lácteos),183,1,5343.0,259
0.7506328563509382,0.03721538972554353,2,Habitual Moderado,3,93,559369.0,260
0.2561073844201014,-0.865920716388387,2,Habitual Moderado,29,49,210097.0,261
-2.189103981117339,0.5684669788043677,0,Ocasional Inactivo (Snacks),146,1,13081.0,262
-1.2853654563755323,-1.0096376269027545,0,Ocasional Inactivo (Snacks),28,4,13971.0,263
0.519956982862305,-0.5482174555510727,2,Habitual Moderado,6,64,391109.0,264
0.6857462870754243,-0.6264444473455243,2,Habitual Moderado,0,65,521258.0,265
0.08988809128503045,-0.34550474017675675,2,Habitual Moderado,6,34,287321.0,266
-0.7207517178778761,-1.0977127199217398,2,Habitual Moderado,36,12,116399.0,267
4.9393917390084905,2.246781831109859,3,VIP Premium Activo,0,562,2971415.0,268
0.006459581574339327,-0.27673778463309817,2,Habitual Moderado,13,44,204997.0,269
0.16652686533147265,0.020265076220339986,2,Habitual Moderado,13,64,385569.0,270
-3.504403306834547,1.7151192252559382,1,Ocasional Inactivo (Limpieza),480,1,1418.0,271
2.4116215508561907,0.06064512567010019,8,VIP Moderado,3,183,1452225.0,272
-0.215646836578705,-1.7296171349836325,2,Habitual Moderado,17,14,102017.0,273
0.7095944866410684,-0.8670269597816666,2,Habitual Moderado,1,53,426217.0,274
1.3558318429347112,0.33341065959952726,8,VIP Moderado,7,156,884293.0,275
-2.1048317418444316,-0.1411422400748544,7,Ocasional Inactivo (Despensa),22,1,13161.0,276
-0.17352368982785543,-1.6359290098075834,2,Habitual Moderado,36,18,121535.0,277
-2.1417810797872194,1.5842440276121417,0,Ocasional Inactivo (Snacks),21,2,3591.0,278
0.11183845321637542,-0.47014377535977936,2,Habitual Moderado,4,45,190816.0,279
-0.30959992584627677,-0.4099752886191435,2,Habitual Moderado,21,21,195804.0,280
5.597785535063156,2.1447693785318456,3,VIP Premium Activo,0,505,4210976.0,281
4.7948650018101935,2.3342266910361715,3,VIP Premium Activo,0,481,3453752.0,282
-0.22389628512353668,0.09633801442686196,2,Habitual Moderado,12,41,217980.0,283
0.05727477206068016,0.006511238290109284,2,Habitual Moderado,3,56,329845.0,284
-0.8405201741048213,-0.11988065198886697,2,Habitual Moderado,90,12,53133.0,285
-2.8582754969846107,1.3177841390826635,7,Ocasional Inactivo (Despensa),331,1,13005.0,286
4.293171873929014,1.6168442822938787,3,VIP Premium Activo,5,425,2947066.0,287
-0.21541746497253772,-1.4370749941723422,2,Habitual Moderado,48,21,172962.0,288
1.2698266141400967,0.8208665988022936,8,VIP Moderado,6,157,797159.0,289
-3.2150651337259712,1.56739852536399,5,Ocasional Inactivo (Bebidas),456,1,5322.0,290
1.5858929414493215,0.27264365430842924,8,VIP Moderado,4,165,975691.0,291
-0.21601610351569359,-0.21191841985550522,2,Habitual Moderado,0,30,179648.0,292
2.6983379221287076,0.7389788933143113,8,VIP Moderado,2,219,1909564.0,293
0.4031872524359078,-0.4917325792509141,2,Habitual Moderado,2,54,500875.0,294
2.4627665737782403,0.6044849323884237,8,VIP Moderado,6,226,1500932.0,295
0.6718980157495283,-0.8154855102629766,2,Habitual Moderado,1,52,617093.0,296
1.7701237391368578,0.4185385778739182,8,VIP Moderado,9,196,1086907.0,297
-0.7713820367165125,-0.4420035311472505,2,Habitual Moderado,20,8,30351.0,298
2.193571118582184,0.4511807988547966,8,VIP Moderado,3,195,1458720.0,299
-0.7119743139973282,-0.48941030420879666,2,Habitual Moderado,31,14,96455.0,300
0.3267351178487694,-0.7519160280572262,2,Habitual Moderado,6,40,338107.0,301
1.6128325669248393,0.271156382812116,8,VIP Moderado,2,165,874326.0,302
-1.518691938569793,-0.456087390835509,7,Ocasional Inactivo (Despensa),50,4,21078.0,303
-0.4850140036673526,-0.7203315057265964,2,Habitual Moderado,7,17,156281.0,304
-0.40452638465388385,-0.05249094991728086,2,Habitual Moderado,5,24,132914.0,305
2.1031121233974868,0.33238509653643705,8,VIP Moderado,1,177,1432065.0,306
0.0035600080858897484,-1.3099163853691667,2,Habitual Moderado,4,25,166149.0,307
-2.3025307744191434,1.495429160451788,7,Ocasional Inactivo (Despensa),59,1,5449.0,308
-1.2390048871759411,-0.1036570972578637,2,Habitual Moderado,43,4,21601.0,309
2.14842415983792,0.3847035481735804,8,VIP Moderado,4,221,1235804.0,310
-0.6574523927485707,-0.6562429454516879,2,Habitual Moderado,3,10,43412.0,311
-0.025165382122495836,-0.9313066062552868,2,Habitual Moderado,13,26,182599.0,312
0.7777091156049623,-0.19382044401397927,2,Habitual Moderado,22,67,688819.0,313
-0.16184110135429228,-0.9603108354262017,2,Habitual Moderado,9,22,176254.0,314
2.4991116574820067,0.49722285716146974,8,VIP Moderado,3,223,1698060.0,315
5.277310251194454,2.3738050914221622,3,VIP Premium Activo,2,519,3754661.0,316
1.462604168021087,0.08035926801744796,8,VIP Moderado,0,142,785022.0,317
1.603531916247789,0.6775424129911881,8,VIP Moderado,1,193,978642.0,318
-2.828705784299056,0.6445231311763548,7,Ocasional Inactivo (Despensa),161,1,5382.0,319
1.62082524719018,0.3259879632532174,8,VIP Moderado,0,145,1133438.0,320
-0.21644226073554487,0.10680186226419976,2,Habitual Moderado,13,38,244974.0,321
-0.5250182791755073,0.03219502554122913,2,Habitual Moderado,1,20,128975.0,322
-2.525227869857308,0.5068850885215453,7,Ocasional Inactivo (Despensa),382,1,12976.0,323
-0.7438800670041193,-1.0365586395586361,2,Habitual Moderado,8,9,89128.0,324
0.050609353901851076,0.06632057698712018,2,Habitual Moderado,13,51,274799.0,325
1.87293429724056,-0.009354188159096891,8,VIP Moderado,4,141,1299000.0,326
-0.5587741620636588,-0.3864495676144133,2,Habitual Moderado,58,15,71132.0,327
-0.01685454340882683,-0.07648847261435412,2,Habitual Moderado,37,50,304097.0,328
-0.1607668793503882,-0.46223648622359514,2,Habitual Moderado,10,27,255253.0,329
-2.1728109259474233,0.18120367399602852,7,Ocasional Inactivo (Despensa),165,1,13187.0,330
